rs,question,correct,distractor,successRate,question_correct,fill_in_blank,explicit_question,colon_end,what_was_first,true_false,has_img,has_code
121,Vyberte síťové zařízení:,bridge,topolog,72.185,Vyberte síťové zařízení: bridge,0,0,1,0,0,0,0
121,Vyberte síťové zařízení:,počítač,paket,68.148,Vyberte síťové zařízení: počítač,0,0,1,0,0,0,0
120,Router a stolní počítač jsou obvykle propojeny:,pomocí kabelu,přes Bluetooth,78.857,Router a stolní počítač jsou obvykle propojeny: pomocí kabelu,0,0,1,0,0,0,0
120,K propojení bezdrátové myši a notebooku poslouží:,Bluetooth,WiFi,86.016,K propojení bezdrátové myši a notebooku poslouží: Bluetooth,0,0,1,0,0,0,0
120,Smartphone se k síti obvykle připojuje přes:,WiFi,Ethernet,92.754,Smartphone se k síti obvykle připojuje přes: WiFi,0,0,1,0,0,0,0
120,Smartphone se k internetu obvykle připojuje přes:,mobilní síť,Bluetooth,74.249,Smartphone se k internetu obvykle připojuje přes: mobilní síť,0,0,1,0,0,0,0
121,Počítačová síť se skládá:,z propojených síťových zařízení,pouze z kabelů,87.318,Počítačová síť se skládá: z propojených síťových zařízení,0,0,1,0,0,0,0
121,Síťová karta je:,hardwarová část počítače,síťové zařízení,74.041,Síťová karta je: hardwarová část počítače,0,0,1,0,0,0,0
121,Síťová karta má na starosti:,připojení počítače do sítě,dlouhodobé uložení dat,64.673,Síťová karta má na starosti: připojení počítače do sítě,0,0,1,0,0,0,0
121,"Síťová karta převádí data z počítače na _, které posílá do sítě.",pakety,složky,77.957,"Síťová karta převádí data z počítače na _, které posílá do sítě. pakety",1,0,0,0,0,0,0
121,"Síťová karta pouze posílá data, o příjem se nestará.",nepravda,pravda,67.328,"Síťová karta pouze posílá data, o příjem se nestará. nepravda",0,0,0,0,1,0,0
121,"Síťová karta přijímá pakety ze sítě a převádí je na _, poté je předává počítači.",data,nové pakety,71.734,"Síťová karta přijímá pakety ze sítě a převádí je na _, poté je předává počítači. data",1,0,0,0,0,0,0
121,Identifikátor síťové karty se nazývá:,MAC adresa,IP adresa,56.935,Identifikátor síťové karty se nazývá: MAC adresa,0,0,1,0,0,0,0
121,MAC adresa a IP adresa jednoho zařízení jsou stejné.,nepravda,pravda,58.926,MAC adresa a IP adresa jednoho zařízení jsou stejné. nepravda,0,0,0,0,1,0,0
121,Síťovou kartu lze podle její MAC adresy jednoznačně rozpoznat.,pravda,nepravda,80.934,Síťovou kartu lze podle její MAC adresy jednoznačně rozpoznat. pravda,0,0,0,0,1,0,0
121,MAC adresa určitého zařízení by měla být na celém světě unikátní.,pravda,nepravda,80.148,MAC adresa určitého zařízení by měla být na celém světě unikátní. pravda,0,0,0,0,1,0,0
121,MAC adresa počítače patří ve skutečnosti jeho:,síťové kartě,USB konektoru,76.959,MAC adresa počítače patří ve skutečnosti jeho: síťové kartě,0,0,1,0,0,0,0
121,Síťová karta je:,hardware,software,63.075,Síťová karta je: hardware,0,0,1,0,0,0,0
121,Notebooky obvykle používají _ síťovou kartu.,integrovanou,dedikovanou,81.455,Notebooky obvykle používají _ síťovou kartu. integrovanou,1,0,0,0,0,0,0
121,MAC adresu lze někdy softwarově změnit.,pravda,nepravda,75.089,MAC adresu lze někdy softwarově změnit. pravda,0,0,0,0,1,0,0
121,Směrování na linkové vrstvě ISO/OSI zajišťuje:,bridge,router,51.183,Směrování na linkové vrstvě ISO/OSI zajišťuje: bridge,0,0,1,0,0,0,0
121,Směrování na linkové vrstvě ISO/OSI zajišťuje:,switch,síťová karta,55.838,Směrování na linkové vrstvě ISO/OSI zajišťuje: switch,0,0,1,0,0,0,0
121,Switch a bridge jsou různé názvy pro jeden typ zařízení.,nepravda,pravda,68.259,Switch a bridge jsou různé názvy pro jeden typ zařízení. nepravda,0,0,0,0,1,0,0
121,Český překlad pro switch je:,přepínač,most,88.109,Český překlad pro switch je: přepínač,0,0,1,0,0,0,0
121,Český překlad pro bridge je:,most,směrovač,85.982,Český překlad pro bridge je: most,0,0,1,0,0,0,0
121,Které zařízení propojuje dva oddělené segmenty jedné sítě?,bridge,opakovač,73.288,Které zařízení propojuje dva oddělené segmenty jedné sítě? bridge,0,1,0,0,0,0,0
121,Které zařízení propojuje několik oddělených segmentů jedné sítě?,switch,repeater,72.967,Které zařízení propojuje několik oddělených segmentů jedné sítě? switch,0,1,0,0,0,0,0
121,"Switch je _, který může propojovat více síťových okruhů.",bridge,router,55.332,"Switch je _, který může propojovat více síťových okruhů. bridge",1,0,0,0,0,0,0
121,"Bridge zkontroluje _ příjemců posílaných dat a přepošle je jen do těch směrů, kde jsou příjemci.",MAC adresy,IP adresy,48.931,"Bridge zkontroluje _ příjemců posílaných dat a přepošle je jen do těch směrů, kde jsou příjemci. MAC adresy",1,0,0,0,0,0,0
121,Bridge si udržuje tabulku _ zařízení ve své síti.,MAC adres,topologických umístění,58.801,Bridge si udržuje tabulku _ zařízení ve své síti. MAC adres,1,0,0,0,0,0,0
121,"Switch přeposílá přijatá data do _ podsítí, které jsou k němu připojeny.",některých,všech,53.307,"Switch přeposílá přijatá data do _ podsítí, které jsou k němu připojeny. některých",1,0,0,0,0,0,0
121,Rozdělení sítě na menší části oddělené switchem může _ celkovou zátěž sítě.,snížit,zvýšit,60.774,Rozdělení sítě na menší části oddělené switchem může _ celkovou zátěž sítě. snížit,1,0,0,0,0,0,0
121,Switch spojuje prvky sítě do _ uspořádání.,hvězdicového,kruhového,69.74,Switch spojuje prvky sítě do _ uspořádání. hvězdicového,1,0,0,0,0,0,0
121,Switch spojuje prvky sítě do kruhového uspořádání.,nepravda,pravda,34.302,Switch spojuje prvky sítě do kruhového uspořádání. nepravda,0,0,0,0,1,0,0
121,Hub spojuje prvky sítě do _ uspořádání.,hvězdicového,kruhového,66.848,Hub spojuje prvky sítě do _ uspořádání. hvězdicového,1,0,0,0,0,0,0
121,"Hub přeposílá přijatá data do _ podsítí, které jsou k němu připojeny.",všech,některých,57.548,"Hub přeposílá přijatá data do _ podsítí, které jsou k němu připojeny. všech",1,0,0,0,0,0,0
121,Pomocí _ můžeme síť rozvětvit do více směrů.,hubu,opakovače,63.002,Pomocí _ můžeme síť rozvětvit do více směrů. hubu,1,0,0,0,0,0,0
121,"Hub kontroluje adresy příjemců dat, která přes něj procházejí.",nepravda,pravda,40.625,"Hub kontroluje adresy příjemců dat, která přes něj procházejí. nepravda",0,0,0,0,1,0,0
121,Provoz přes hub je _ než přes switch.,rychlejší,pomalejší,57.553,Provoz přes hub je _ než přes switch. rychlejší,1,0,0,0,0,0,0
121,Používání hubů místo switchů může síť víc zatěžovat.,pravda,nepravda,77.538,Používání hubů místo switchů může síť víc zatěžovat. pravda,0,0,0,0,1,0,0
121,Hub je součástí _ vrstvy ISO/OSI.,fyzické,aplikační,58.072,Hub je součástí _ vrstvy ISO/OSI. fyzické,1,0,0,0,0,0,0
121,Opakovač slouží k:,zesílení posílaného signálu,směrování paketů,70.428,Opakovač slouží k: zesílení posílaného signálu,0,0,1,0,0,0,0
121,Při cestování na dlouhé vzdálenosti se signál zeslabuje.,pravda,nepravda,81.216,Při cestování na dlouhé vzdálenosti se signál zeslabuje. pravda,0,0,0,0,1,0,0
121,Které zařízení přijímá poškozený nebo slabý signál a opravený ho posílá dál?,opakovač,router,68.453,Které zařízení přijímá poškozený nebo slabý signál a opravený ho posílá dál? opakovač,0,1,0,0,0,0,0
121,"Použití opakovače může _ vzdálenost, kam signál dojde.",zvýšit,snížit,76.862,"Použití opakovače může _ vzdálenost, kam signál dojde. zvýšit",1,0,0,0,0,0,0
121,Opakovač se používá pouze při přenosu dat vzduchem.,nepravda,pravda,64.76,Opakovač se používá pouze při přenosu dat vzduchem. nepravda,0,0,0,0,1,0,0
121,Signál může být poškozený:,šumem,hlukem,83.943,Signál může být poškozený: šumem,0,0,1,0,0,0,0
121,Při zašumění signálu _ ke ztrátě dat.,může dojít,nikdy nedojde,85.367,Při zašumění signálu _ ke ztrátě dat. může dojít,1,0,0,0,0,0,0
121,Opakovač je součástí _ vrstvy ISO/OSI.,fyzické,prezentační,58.204,Opakovač je součástí _ vrstvy ISO/OSI. fyzické,1,0,0,0,0,0,0
121,Český překlad pro repeater je:,opakovač,přepínač,77.711,Český překlad pro repeater je: opakovač,0,0,1,0,0,0,0
121,Router pracuje na _ vrstvě ISO/OSI.,síťové,fyzické,65.616,Router pracuje na _ vrstvě ISO/OSI. síťové,1,0,0,0,0,0,0
121,Směrování na síťové vrstvě ISO/OSI zajišťuje:,router,bridge,53.279,Směrování na síťové vrstvě ISO/OSI zajišťuje: router,0,0,1,0,0,0,0
121,Které zařízení propojuje několik různých sítí?,router,hub,55.979,Které zařízení propojuje několik různých sítí? router,0,1,0,0,0,0,0
121,Router propojuje sítě na _ úrovni než switch.,vyšší,nižší,78.571,Router propojuje sítě na _ úrovni než switch. vyšší,1,0,0,0,0,0,0
121,Router směruje většinou podle protokolu:,IP,HTTP,75.607,Router směruje většinou podle protokolu: IP,0,0,1,0,0,0,0
121,"Kam má router poslat data, zjistí podle _ příjemce.",IP adresy,MAC adresy,78.104,"Kam má router poslat data, zjistí podle _ příjemce. IP adresy",1,0,0,0,0,0,0
121,Router si udržuje tabulku nejkratších cest k IP adresám v jeho okolí.,pravda,nepravda,85.601,Router si udržuje tabulku nejkratších cest k IP adresám v jeho okolí. pravda,0,0,0,0,1,0,0
121,Router se snaží posílat data k příjemci _ cestou.,co nejkratší,jakoukoliv,83.279,Router se snaží posílat data k příjemci _ cestou. co nejkratší,1,0,0,0,0,0,0
121,"Když si domů zavádíme WiFi, koupíme si také:",router,switch,86.492,"Když si domů zavádíme WiFi, koupíme si také: router",0,0,1,0,0,0,0
121,Router kontroluje _ příjemců přijatých paketů a přeposílá je k nim co nejkratší cestou.,IP adresy,zeměpisné souřadnice,88.778,Router kontroluje _ příjemců přijatých paketů a přeposílá je k nim co nejkratší cestou. IP adresy,1,0,0,0,0,0,0
121,Switch se při přeposílání dat snaží vybrat co nejkratší cestu.,nepravda,pravda,31.988,Switch se při přeposílání dat snaží vybrat co nejkratší cestu. nepravda,0,0,0,0,1,0,0
121,Routery slouží pouze k šíření WiFi signálu.,nepravda,pravda,65.559,Routery slouží pouze k šíření WiFi signálu. nepravda,0,0,0,0,1,0,0
121,"Když router zjistí, že paket v síti bloudí příliš dlouho, _.",zahodí ho,pošle ho zpátky,47.09,"Když router zjistí, že paket v síti bloudí příliš dlouho, _. zahodí ho",1,0,0,0,0,0,0
121,Router může propojovat LAN s internetem.,pravda,nepravda,87.445,Router může propojovat LAN s internetem. pravda,0,0,0,0,1,0,0
121,Router může představovat spojení mezi několika LAN.,pravda,nepravda,85.077,Router může představovat spojení mezi několika LAN. pravda,0,0,0,0,1,0,0
121,Český překlad pro router je:,směrovač,opakovač,78.196,Český překlad pro router je: směrovač,0,0,1,0,0,0,0
121,V optickém kabelu se signál šíří rychlostí:,světla,zvuku,70.901,V optickém kabelu se signál šíří rychlostí: světla,0,0,1,0,0,0,0
121,Signál se rychleji šíří _ kabelem.,optickým,kovovým,82.859,Signál se rychleji šíří _ kabelem. optickým,1,0,0,0,0,0,0
121,Optická vlákna v kabelech jsou:,ze skla či plastu,z kovu,68.968,Optická vlákna v kabelech jsou: ze skla či plastu,0,0,1,0,0,0,0
121,Síťový kabel lze zapojit:,do Ethernet portu,přímo do USB,71.812,Síťový kabel lze zapojit: do Ethernet portu,0,0,1,0,0,0,0
121,Vyberte existující typ kabelu:,optický,sonický,90.398,Vyberte existující typ kabelu: optický,0,0,1,0,0,0,0
121,Vyberte existující typ kabelu:,kroucená dvojlinka,vlnitá trojlinka,73.538,Vyberte existující typ kabelu: kroucená dvojlinka,0,0,1,0,0,0,0
121,Vyberte existující typ kabelu:,koaxiální,kooperativní,81.128,Vyberte existující typ kabelu: koaxiální,0,0,1,0,0,0,0
121,Data se přes přenosové médium přenáší jako:,signál,text,82.585,Data se přes přenosové médium přenáší jako: signál,0,0,1,0,0,0,0
121,Kabel je přenosové médium.,pravda,nepravda,85.319,Kabel je přenosové médium. pravda,0,0,0,0,1,0,0
121,Vzduch je přenosové médium.,pravda,nepravda,75.899,Vzduch je přenosové médium. pravda,0,0,0,0,1,0,0
121,Fyzicky se data v sítích přenáší po:,přenosových médiích,přenosových orgánech,69.83,Fyzicky se data v sítích přenáší po: přenosových médiích,0,0,1,0,0,0,0
121,Optické vlákno přenáší signál pomocí:,světla,elektrického proudu,67.965,Optické vlákno přenáší signál pomocí: světla,0,0,1,0,0,0,0
121,Který kabel je vhodnější pro přenos na dlouhé vzdálenosti?,optický,kovový,80.342,Který kabel je vhodnější pro přenos na dlouhé vzdálenosti? optický,0,1,0,0,0,0,0
121,Přenos optickým kabelem je _ ztrátový než kovovým.,méně,více,74.239,Přenos optickým kabelem je _ ztrátový než kovovým. méně,1,0,0,0,0,0,0
121,Kolik je optických vláken v jednom kabelu?,více,jedno,83.258,Kolik je optických vláken v jednom kabelu? více,0,1,0,0,0,0,0
121,Kroucená dvojlinka je _ kabel.,kovový,optický,67.364,Kroucená dvojlinka je _ kabel. kovový,1,0,0,0,0,0,0
121,Koaxiální kabel je _.,kovový,optický,68.901,Koaxiální kabel je _. kovový,1,0,0,0,0,0,0
121,Který kabel je vhodnější pro vybudování LAN?,kroucená dvojlinka,optický kabel,55.423,Který kabel je vhodnější pro vybudování LAN? kroucená dvojlinka,0,1,0,0,0,0,0
121,Který kabel je vhodnější pro vybudování LAN?,koaxiální,optický,54.449,Který kabel je vhodnější pro vybudování LAN? koaxiální,0,1,0,0,0,0,0
121,Který konektor umožňuje zapojení síťového kabelu?,RJ-45,PS/2,70.61,Který konektor umožňuje zapojení síťového kabelu? RJ-45,0,1,0,0,0,0,0
121,Signál WiFi je více pohlcován stejně širokou _ deskou.,kovovou,sádrokartonovou,78.164,Signál WiFi je více pohlcován stejně širokou _ deskou. kovovou,1,0,0,0,0,0,0
121,K propojení bezdrátové myši a notebooku poslouží:,rádiové spojení a USB přijímač,Ethernet,79.489,K propojení bezdrátové myši a notebooku poslouží: rádiové spojení a USB přijímač,0,0,1,0,0,0,0
121,Připojení síti přes kabel zajišťuje:,Ethernet,WiFi,73.095,Připojení síti přes kabel zajišťuje: Ethernet,0,0,1,0,0,0,0
121,"Stolní počítač je k internetu připojen přes kabel, připojení přestane fungovat. Lze prohlásit, že na něm „vypadla WiFi“?",ne,ano,63.166,"Stolní počítač je k internetu připojen přes kabel, připojení přestane fungovat. Lze prohlásit, že na něm „vypadla WiFi“? ne",0,1,0,0,0,0,0
121,Ethernet umožňuje přenos dat až rychlostí:,10 Gbps,10 Mbps,69.323,Ethernet umožňuje přenos dat až rychlostí: 10 Gbps,0,0,1,0,0,0,0
121,Hotspot je možné vytvořit např. prostřednictvím smartphonu.,pravda,nepravda,90.107,Hotspot je možné vytvořit např. prostřednictvím smartphonu. pravda,0,0,0,0,1,0,0
121,přístupový bod pro bezdrátové připojení k síti,hotspot,switch,78.546,přístupový bod pro bezdrátové připojení k síti hotspot,0,0,0,0,0,0,0
124,kontrola a omezování šíření informací (např. ve sdělovacích prostředcích),cenzura,fake news,65.905,kontrola a omezování šíření informací (např. ve sdělovacích prostředcích) cenzura,0,0,0,0,0,0,0
124,"Šokující fakta, která se čtenáře vnitřně dotknou, obsahují spíše:",dezinformace,pravdivé informace,74.656,"Šokující fakta, která se čtenáře vnitřně dotknou, obsahují spíše: dezinformace",0,0,1,0,0,0,0
124,záměrně chybná informace,dezinformace,misinformace,69.668,záměrně chybná informace dezinformace,0,0,0,0,0,0,0
124,V současnosti se dezinformace šíří nejvíce pomocí:,dezinformačních webů a sociálních sítí,tištěných materiálů,82.941,V současnosti se dezinformace šíří nejvíce pomocí: dezinformačních webů a sociálních sítí,0,0,1,0,0,0,0
124,člověk šířící dezinformace,dezinformátor,hacker,82.255,člověk šířící dezinformace dezinformátor,0,0,0,0,0,0,0
124,falešné zprávy,fake news,countefeit goods,88.321,falešné zprávy fake news,0,0,0,0,0,0,0
124,"Státní vlajku dá do svých propagačních materiálů ten, kdo chce působit jako:",údajný vlastenec,odborná kapacita,67.642,"Státní vlajku dá do svých propagačních materiálů ten, kdo chce působit jako: údajný vlastenec",0,0,1,0,0,0,0
124,Co je spíše spojeno se šířením paniky?,hoax,misinformace,75.287,Co je spíše spojeno se šířením paniky? hoax,0,1,0,0,0,0,0
